num_young_drivers,age,num_of_children,years_job_held_for,income,value_of_home,commute_dist,vehicle_value,policy_tenure,5_year_total_claims_value,5_year_num_of_claims,license_points,vehicle_age,highest_education,single_parent,married,gender,type_of_use,licence_revoked,address_type,occupation_Clerical,occupation_Doctor,occupation_Home Maker,occupation_Lawyer,occupation_Manager,occupation_Professional,occupation_Student,vehicle_type_Panel Truck,vehicle_type_Pickup,vehicle_type_SUV,vehicle_type_Sports Car,vehicle_type_Van
0.0,40.0,0.0,0.0,0.0,321.24601164839385,6.928203230275509,38.72983346207417,2.449489742783178,0.0,0.0,0.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,40.0,0.0,11.0,211.66719160039895,0.0,6.48074069840786,155.9487095169434,1.7320508075688772,3285.0,4.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,48.0,0.0,0.0,0.0,0.0,6.4031242374328485,89.27485648266257,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,23.0,3.0,10.0,165.04241878983717,0.0,7.280109889280518,80.7465169527454,1.7320508075688772,0.0,0.0,2.23606797749979,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,56.0,0.0,13.0,205.36796244789497,0.0,6.164414002968976,96.74709297958259,1.0,0.0,0.0,0.0,5.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,39.0,0.0,10.0,316.9763398110338,0.0,6.557438524302,191.80719485983835,2.23606797749979,8539.0,2.0,2.0,9.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,56.0,0.0,15.0,64.8074069840786,356.79125549822544,5.916079783099616,193.33908037435162,1.0,0.0,0.0,0.0,9.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,57.0,0.0,15.0,355.4546384561608,606.8681899720895,6.0,172.19175357722565,3.605551275463989,6142.0,1.0,1.4142135623730951,17.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,36.0,0.0,12.0,220.24758795501032,347.6410299637914,7.0,99.74968671630002,2.449489742783178,0.0,0.0,0.0,18.0,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,48.0,0.0,14.0,204.9585323913108,419.784468507352,4.795831523312719,100.0,2.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,46.0,0.0,9.0,155.56991997169632,0.0,4.898979485566356,131.41537200799607,3.605551275463989,3475.0,1.0,2.0,17.0,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,47.0,0.0,10.0,286.18001327835594,482.62614931228086,5.0,119.95832609702421,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,32.0,1.0,8.0,93.05374790947434,0.0,6.557438524302,120.24974012445931,1.0,31073.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,52.0,0.0,12.0,354.43617196894564,560.1133813791632,3.872983346207417,141.84498581197715,1.0,0.0,0.0,2.0,10.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,49.0,0.0,12.0,305.76298010060015,0.0,3.872983346207417,80.0,2.6457513110645907,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,52.0,0.0,0.0,0.0,206.97653421169684,8.0,81.8535277187245,1.0,0.0,0.0,1.0,9.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,56.0,0.0,11.0,203.22647465327935,464.81178986768396,7.3484692283495345,119.62441222426132,1.0,0.0,0.0,0.0,9.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,40.0,0.0,11.0,289.825809754756,474.23517372712877,5.291502622129181,156.62056059151365,1.0,0.0,0.0,0.0,14.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,54.0,0.0,12.0,267.05055701121466,516.6884941625854,3.605551275463989,180.72077910411963,2.6457513110645907,0.0,0.0,0.0,17.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,27.0,2.0,14.0,34.813790371058424,0.0,5.477225575051661,64.8074069840786,3.3166247903554,0.0,0.0,1.4142135623730951,5.428571428571429,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,45.0,0.0,14.0,188.15684946341975,429.02097850804455,6.6332495807108,97.67292357659824,3.1622776601683795,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,44.0,1.0,11.0,273.9452500044489,494.79187543855244,7.483314773547883,94.86832980505137,2.0,3288.0,3.0,2.449489742783178,10.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,55.0,0.0,13.0,140.33531273346705,403.24930254124433,7.745966692414834,94.7100839404126,2.0,1084.0,2.0,2.449489742783178,3.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,57.0,0.0,0.0,0.0,277.5463925184401,7.0,117.21774609674083,2.6457513110645907,0.0,0.0,1.7320508075688772,11.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,33.0,3.0,12.0,273.0311337558411,495.18178480230875,4.69041575982343,110.67971810589327,1.0,3961.0,3.0,2.23606797749979,9.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,54.0,0.0,11.0,318.5121661726597,0.0,5.0,130.57564857200595,3.605551275463989,6941.0,2.0,0.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,51.0,0.0,13.0,331.53582008585437,573.3114336902762,5.5677643628300215,81.24038404635961,2.449489742783178,0.0,0.0,0.0,15.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,57.0,0.0,13.0,346.3740752423599,582.281718758197,6.324555320336759,84.8528137423857,2.0,0.0,0.0,1.4142135623730951,13.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,54.0,0.0,15.0,225.046661828164,471.6131889589179,6.324555320336759,179.16472867168918,2.449489742783178,0.0,0.0,0.0,16.0,4.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,31.0,1.0,11.0,332.2709737548557,527.8702492090267,2.23606797749979,117.08970919769166,2.8284271247461903,0.0,0.0,1.4142135623730951,14.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,40.0,2.0,9.285714285714286,136.49542116862384,314.7093897550564,4.358898943540674,120.0,2.6457513110645907,26940.0,2.0,1.7320508075688772,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,55.0,0.0,13.0,490.0999897980003,774.9780642056909,5.5677643628300215,176.1249556422939,1.0,0.0,0.0,1.7320508075688772,1.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,33.0,0.0,0.0,0.0,0.0,5.5677643628300215,70.0,2.0,1992.0,2.0,1.0,10.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,56.0,0.0,13.0,354.6759084008949,0.0,7.211102550927978,84.26149773176358,1.0,0.0,0.0,0.0,14.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,42.0,2.0,12.0,331.8553901927766,531.4348501933233,5.744562646538029,194.0876090841453,1.0,0.0,0.0,0.0,14.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,51.0,0.0,12.0,343.9856724591053,572.4106917240453,7.0,177.14400921284354,1.7320508075688772,0.0,0.0,0.0,9.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,45.0,1.0,13.0,297.8842056907348,0.0,6.082762530298219,115.97413504743201,1.0,0.0,0.0,1.4142135623730951,19.0,3.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,29.0,1.0,0.0,0.0,0.0,6.324555320336759,96.79876032264049,3.1622776601683795,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
0.0,48.0,0.0,11.0,172.34268188698934,0.0,6.782329983125268,150.66519173319364,2.6457513110645907,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,41.0,0.0,14.0,280.12752198138,565.886914497941,5.916079783099616,130.99618315050253,3.605551275463989,2269.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,29.0,4.0,16.0,26.210684844162312,0.0,7.211102550927978,117.13240371477058,2.449489742783178,0.0,0.0,0.0,8.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,39.0,2.0,6.0,322.5259679467686,568.731922789639,7.681145747868608,105.02380682492898,2.0,6050.0,2.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,38.0,1.0,11.0,227.04845297865387,421.83172000218286,4.358898943540674,124.01612798341996,1.0,5563.0,3.0,1.7320508075688772,9.142857142857142,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,31.0,3.0,11.0,270.03941511247154,0.0,2.23606797749979,152.1840990379744,1.7320508075688772,2985.0,3.0,2.0,12.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,57.0,0.0,13.0,332.1596001924376,0.0,3.605551275463989,135.01851724856112,3.1622776601683795,3253.0,1.0,1.4142135623730951,8.857142857142858,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,50.0,0.0,14.0,206.13414495004392,418.926007786578,7.0710678118654755,73.95944834840239,1.0,8270.0,2.0,1.7320508075688772,10.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.0,42.0,1.0,10.0,247.71959954755295,390.05512430937245,6.0,121.77848742696716,3.1622776601683795,0.0,0.0,0.0,13.0,2.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,48.0,0.0,11.0,352.82715315009415,568.9402429078119,6.4031242374328485,148.22280526288793,2.449489742783178,0.0,0.0,0.0,25.0,4.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,50.0,0.0,8.0,262.7356085497358,443.22906041910204,3.1622776601683795,188.2817038376273,2.449489742783178,764.0,3.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,42.0,1.0,11.0,448.2499302844341,716.8102956849881,3.605551275463989,173.06068299876782,1.0,0.0,0.0,0.0,10.285714285714286,4.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0,57.0,3.0,15.0,326.289748536481,573.8762932897647,6.082762530298219,108.44353369380767,1.7320508075688772,11528.0,4.0,2.6457513110645907,16.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,58.0,4.0,16.0,214.9744170825915,491.1812292830417,5.830951894845301,137.33171520082314,3.3166247903554,0.0,0.0,0.0,12.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,42.0,2.0,11.0,218.81499034572562,456.98687070855766,5.744562646538029,79.30952023559341,1.0,3224.0,2.0,1.4142135623730951,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,35.0,0.0,15.0,85.73214099741124,259.7364048415239,3.7416573867739413,47.22287581247038,2.6457513110645907,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,35.0,0.0,0.0,0.0,0.0,5.477225575051661,70.71067811865476,1.0,0.0,0.0,1.7320508075688772,10.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.0,49.0,0.0,8.0,276.4036902792725,475.1505024726376,6.6332495807108,118.490505948789,2.6457513110645907,32239.0,2.0,2.23606797749979,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,48.0,0.0,13.0,265.8608658678445,513.7168480787835,5.0,166.73332000533065,2.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,42.0,0.0,14.0,212.06131188880258,473.4501029675672,5.916079783099616,78.10249675906654,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,42.0,2.0,14.0,235.21904684782652,0.0,5.656854249492381,105.97169433391164,2.6457513110645907,7607.0,4.0,1.4142135623730951,10.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,53.0,0.0,11.0,286.8205013592996,0.0,4.58257569495584,122.5969004502153,1.0,0.0,0.0,1.0,16.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,57.0,0.0,13.0,346.3740752423599,582.281718758197,6.324555320336759,116.1895003862225,3.1622776601683795,0.0,0.0,0.0,13.0,4.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,52.0,0.0,8.0,418.3216465831048,0.0,6.324555320336759,186.33303518163385,1.7320508075688772,0.0,0.0,1.0,12.0,4.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,36.0,0.0,12.0,220.24758795501032,373.4495567390212,7.0,135.94116374373144,3.1622776601683795,4426.0,1.0,2.449489742783178,18.0,4.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.0,39.0,0.0,14.0,161.86105152259452,296.7591616108928,7.14142842854285,120.16655108639841,1.0,0.0,0.0,0.0,8.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,48.0,0.0,8.0,192.23423212320952,0.0,6.082762530298219,100.0,1.0,3654.0,2.0,1.7320508075688772,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,47.0,0.0,8.0,190.35230495058366,389.1195189141763,5.5677643628300215,175.69860557215586,2.0,0.0,0.0,1.7320508075688772,5.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,45.0,4.0,17.0,292.28068701164636,485.84977101980814,4.0,88.82567196480981,2.449489742783178,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
1.0,42.0,2.0,10.0,190.3417978269618,397.7863748295057,6.48074069840786,80.49844718999243,2.0,9773.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,35.0,0.0,12.0,220.71960234003424,472.58120995232133,7.810249675906654,115.02173707608489,2.449489742783178,4292.0,3.0,2.0,6.571428571428571,4.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,39.0,0.0,12.0,295.90876972472444,0.0,5.0990195135927845,101.2916580968048,3.1622776601683795,0.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,42.0,0.0,12.0,186.57438194993438,0.0,4.47213595499958,95.81231653602788,1.0,0.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,39.0,0.0,0.0,0.0,315.5740800509446,10.14889156509222,73.48469228349535,1.0,0.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,53.0,0.0,6.0,243.19539469323837,453.7201780833645,4.898979485566356,121.94260945215171,1.7320508075688772,0.0,0.0,0.0,13.0,4.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.0,59.0,4.0,18.0,281.3858560766692,538.8710420870656,9.327379053088816,128.91857895586656,2.449489742783178,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,57.0,0.0,12.0,311.581450025511,0.0,4.47213595499958,137.11309200802089,3.605551275463989,4925.0,1.0,2.0,13.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,34.0,4.0,0.0,0.0,299.97166532857733,4.123105625617661,144.8792600754159,2.6457513110645907,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,33.0,2.0,0.0,0.0,0.0,3.1622776601683795,118.02542099056457,3.1622776601683795,2711.0,2.0,2.23606797749979,10.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,50.0,0.0,12.0,297.46260269149803,526.8159071250601,6.48074069840786,101.73494974687902,1.0,3068.0,2.0,2.0,12.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,39.0,0.0,16.0,303.5078252697943,543.6331483638576,6.324555320336759,120.87183294713455,2.6457513110645907,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,51.0,0.0,11.0,319.5293413757178,552.9638324519968,5.196152422706632,108.21275340735028,2.23606797749979,0.0,0.0,1.0,12.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,31.0,1.0,9.0,232.39836488237177,0.0,5.196152422706632,113.04866208850063,3.0,0.0,0.0,1.7320508075688772,10.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.0,55.0,0.0,12.0,369.2411136371463,638.6744084429874,2.8284271247461903,136.96714934611146,1.0,0.0,0.0,0.0,8.0,3.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,51.0,0.0,13.0,246.52788888886386,516.1104532946412,5.0,128.9961239727768,3.3166247903554,0.0,0.0,0.0,15.0,3.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1.0,56.0,2.0,0.0,0.0,0.0,6.708203932499369,84.26149773176358,3.1622776601683795,0.0,0.0,0.0,7.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
2.0,39.0,3.0,17.0,416.5729227878355,667.4039256702046,6.0,158.7765725792064,3.1622776601683795,0.0,0.0,1.0,12.0,3.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.0,39.0,0.0,0.0,0.0,0.0,6.48074069840786,110.63453348751464,2.449489742783178,5093.0,2.0,2.449489742783178,5.285714285714286,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.0,55.0,0.0,15.0,139.75693184955085,365.25059890436864,11.916375287812984,94.6044396421225,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1.0,40.0,1.0,8.0,188.83855538528144,0.0,5.5677643628300215,74.16198487095663,2.449489742783178,0.0,0.0,1.0,11.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,40.0,2.0,0.0,217.06450654125837,0.0,8.366600265340756,74.16198487095663,1.0,0.0,0.0,1.4142135623730951,11.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.0,50.0,0.0,13.0,303.3611708838163,0.0,6.324555320336759,127.51470503436065,1.0,6453.0,3.0,2.6457513110645907,18.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,65.0,0.0,0.0,0.0,307.3662310664592,4.898979485566356,89.44271909999159,1.0,37129.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,55.0,0.0,14.0,130.57181931795236,294.21420767869114,5.291502622129181,93.48796714016194,3.1622776601683795,7153.0,1.0,2.0,5.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,43.0,0.0,5.0,229.43844490407443,458.22483564294066,6.0,149.73309587395835,2.6457513110645907,0.0,0.0,0.0,1.0,3.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,38.0,0.0,12.0,119.87731824065564,315.5138665732459,3.4641016151377544,75.63068160475615,2.0,15635.0,2.0,0.0,6.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
